player_id,index
Joaquín Panichelli,3530
Joaquín Sosa,3531
Jodel Dossou,3532
Joe Allen,3533
Joe Aribo,3534
Joe Bennett,3535
Joe Bryan,3536
Joe Cole,3537
Joe Gelhardt,3538
Joe Gomez,3539
Joe Hart,3540
Joe Hodge,3541
Joe Ledley,3542
Joe Lewis,3543
Joe Lolley,3544
Joe Lumley,3545
Joe Ralls,3546
Joe Rodon,3547
Joe Rothwell,3548
Joe Scally,3549
Joe Whitworth,3550
Joe Willock,3551
Joe Worrall,3552
Joel Asoro,3553
Joel Campbell,3554
Joel Coleman,3555
Joel Gerezgiher,3556
Joel Matip,3557
Joel Mvuka,3558
Joel Obi,3559
Joel Pereira,3560
Joel Pohjanpalo,3561
Joel Robles,3562
Joel Untersee,3563
Joel Ward,3564
Joelinton,3565
Joey Barton,3566
Joey O'Brien,3567
Joffrey Cuffaut,3568
Jofre Carreras,3569
Johan Audel,3570
Johan Cavalli,3571
Johan Djourou,3572
Johan Elmander,3573
Johan Gastien,3574
Johan Larsson,3575
Johan Manzambi,3576
Johan Martial,3577
Johan Mojica,3578
Johan Vásquez,3579
Johann Carrasso,3580
Johann Lepenant,3581
Johann Obiang,3582
Johannes Eggestein,3583
Johannes Flum,3584
Johannes Geis,3585
John Anthony Brooks,3586
John Arne Riise,3587
John Bostock,3588
John Boye,3589
John Brooks,3590
John Donald,3591
John Egan,3592
John Fleck,3593
John Guidetti,3594
John Jairo Ruiz,3595
John Lundstram,3596
John McGinn,3597
John Mellberg,3598
John O'Shea,3599
John Obi Mikel,3600
John Patrick,3601
John Ruddy,3602
John Stones,3603
John Terry,3604
John Tolkin,3605
John Yeboah,3606
Johnny Cardoso,3607
Johnny Heitinga,3608
Johny Placide,3609
Jokin Ezkieta,3610
Joleon Lescott,3611
Jon Ander Garrido,3612
Jon Ander Olasagasti,3613
Jon Ander Serantes,3614
Jon Aramburu,3615
Jon Aurtenetxe,3616
Jon Bautista,3617
Jon Errasti,3618
Jon Flanagan,3619
Jon Gaztañaga,3620
Jon Gorenc Stankovic,3621
Jon Guridi,3622
Jon Magunazelaia,3623
Jon Martín,3624
Jon Moncayola,3625
Jon Morcillo,3626
Jon Pacheco,3627
Jon Toral,3628
Jonas,3629
Jonas Carls,3630
Jonas Föhrenbach,3631
Jonas Hector,3632
Jonas Hofmann,3633
Jonas Lössl,3634
Jonas Martin,3635
Jonas Meffert,3636
Jonas Olsson,3637
Jonas Omlin,3638
Jonas Rouhi,3639
Jonas Urbig,3640
Jonas Wind,3641
Jonathan,3642
Jonathan Bamba,3643
Jonathan Biabiany,3644
Jonathan Brison,3645
Jonathan Burkardt,3646
Jonathan Cafu,3647
Jonathan Calleri,3648
Jonathan Clauss,3649
Jonathan Correia,3650
Jonathan Cristaldo,3651
Jonathan David,3652
Jonathan Delaplace,3653
Jonathan Gradit,3654
Jonathan Hogg,3655
Jonathan Howson,3656
Jonathan Iglesias,3657
Jonathan Ikoné,3658
Jonathan Leko,3659
Jonathan Ligali,3660
Jonathan López,3661
Jonathan Martins Pereira,3662
Jonathan Mensah,3663
Jonathan Panzo,3664
Jonathan Parr,3665
Jonathan Pereira,3666
Jonathan Pitroipa,3667
Jonathan Rivierez,3668
Jonathan Rodríguez,3669
Jonathan Rossini,3670
Jonathan Rowe,3671
Jonathan Schmid,3672
Jonathan Silva,3673
Jonathan Tah,3674
Jonathan Tinhan,3675
Jonathan Viera,3676
Jonathan Walters,3677
Jonathan Zebina,3678
Jonathan Zongo,3679
Jonathan de Guzmán,3680
Jonathan dos Santos,3681
Jonathas,3682
Joni Montiel,3683
Jonjo Shelvey,3684
Jonjoe Kenny,3685
Jonny Evans,3686
Jonny Otto,3687
Jony,3688
Jony Álamo,3689
Jonás Gutiérrez,3690
Jonás Ramalho,3691
Jordan,3692
Jordan Adéoti,3693
Jordan Amavi,3694
Jordan Ayew,3695
Jordan Beyer,3696
Jordan Bowery,3697
Jordan Clark,3698
Jordan Ferri,3699
Jordan Henderson,3700
Jordan Ikoko,3701
Jordan James,3702
Jordan Larsson,3703
Jordan Leborgne,3704
Jordan Lefort,3705
Jordan Lotiès,3706
Jordan Lotomba,3707
Jordan Lukaku,3708
Jordan Lyden,3709
Jordan Marié,3710
Jordan N'Kololo,3711
Jordan Pickford,3712
Jordan Rhodes,3713
Jordan Tell,3714
Jordan Teze,3715
Jordan Veretout,3716
Jordan Zemura,3717
Jordi Alba,3718
Jordi Amat,3719
Jordi Codina,3720
Jordi Figueras,3721
Jordi Gómez,3722
Jordi Martín,3723
Jordi Masip,3724
Jordi Mboula,3725
Jordi Osei-Tutu,3726
Jordi Xumetra,3727
Jordon Ibe,3728
Jordon Mutch,3729
Jordy Clasie,3730
Jordy Gaspar,3731
Jordy Makengo,3732
Jores Okore,3733
Jorge,3734
Jorge Cuenca,3735
Jorge Herrando,3736
Jorge Meré,3737
Jorge Miramón,3738
Jorge Molina,3739
Jorge Morcillo,3740
Jorge Pombo,3741
Jorge Pulido,3742
Jorge Sáenz,3743
Jorge de Frutos,3744
Jorginho,3745
Joris Chotard,3746
Joris Gnagnon,3747
Joris Kayembe,3748
Joris Marveaux,3749
Jos Hooiveld,3750
Josan,3751
Jose Cholevas,3752
Joseba Zaldua,3753
Josef Martínez,3754
Joselu,3755
Josema,3756
Josep Gayá,3757
Josep Martínez,3758
Josep Señé,3759
Joseph Aidoo,3760
Joseph Barbato,3761
Joseph Nduquidi,3762
Joseph Okumu,3763
Joseph Yobo,3764
Josh Acheampong,3765
Josh Benson,3766
Josh Brownhill,3767
Josh Cullen,3768
Josh Dasilva,3769
Josh Doig,3770
Josh Harrop,3771
Josh King,3772
Josh Maja,3773
Josh Murphy,3774
Josh Onomah,3775
Josh Sargent,3776
Josh Sims,3777
Josh Tymon,3778
Josh Wilson-Esbrand,3779
Josha Vagnoman,3780
Joshua Brenet,3781
Joshua Brillante,3782
Joshua Kimmich,3783
Joshua King,3784
Joshua Mees,3785
Joshua Nadeau,3786
Joshua Zirkzee,3787
Josip Brekalo,3788
Josip Drmic,3789
Josip Elez,3790
Josip Ilicic,3791
Josip Juranovic,3792
Josip Posavec,3793
Josip Radosevic,3794
Josip Stanisic,3795
Josko Gvardiol,3796
Josuha Guilavogui,3797
Josué Casimir,3798
José Alberto Cañas,3799
José Antonio Caro,3800
José Antonio Martínez,3801
José Antonio Reyes,3802
José Callejón,3803
José Campaña,3804
José Carlos,3805
José Carlos Ramírez,3806
José Copete,3807
José Crespo,3808
José Enrique,3809
José Fonte,3810
José Fontán,3811
José Gayà,3812
José Gragera,3813
José Izquierdo,3814
José Juan Macías,3815
José Luis Morales,3816
José Luis Palomino,3817
José Machín,3818
José Manuel Arnáiz,3819
José Manuel Casado,3820
José Manuel Jurado,3821
José Manuel Pinto,3822
José Mari,3823
José María Basanta,3824
José María Giménez,3825
José María López Silva,3826
José Matos,3827
José Mauri,3828
José Naranjo,3829
José Núñez,3830
José Pozo,3831
José Rodríguez,3832
José Saez,3833
José Sosa,3834
José Sá,3835
José Ángel,3836
José Ángel Carmona,3837
Jota,3838
Jota Peleteiro,3839
Jota Silva,3840
Jovane,3841
Jozabed Sánchez,3842
Jozy Altidore,3843
João Cancelo,3844
João Ferreira,3845
João Félix,3846
João Gomes,3847
João Moutinho,3848
João Mário,3849
João Neves,3850
João Palhinha,3851
João Pedro,3852
João Pereira,3853
João Victor,3854
Joël Schingtienne,3855
Joël Veltman,3856
Ju-ho Park,3857
Juan Aguilera,3858
Juan Arango,3859
Juan Bernat,3860
Juan Berrocal,3861
Juan Brunetta,3862
Juan Cabal,3863
Juan Cala,3864
Juan Carlos,3865
Juan Carlos Paredes,3866
Juan Carlos Real,3867
Juan Carlos Valerón,3868
Juan Cruz,3869
Juan Cuadrado,3870
Juan Domínguez,3871
Juan Falcón,3872
Juan Fernando Quintero,3873
Juan Foyth,3874
Juan Hernández,3875
Juan Iglesias,3876
Juan Iturbe,3877
Juan Jesus,3878
Juan Larios,3879
Juan Manuel Cruz,3880
Juan Manuel Vargas,3881
Juan Mata,3882
Juan Miranda,3883
Juan Musso,3884
Juan Muñoz,3885
Juan Otero,3886
Juan Pablo Carrizo,3887
Juan Pablo Pino,3888
Juan Pérez,3889
Juan Rafael Fuentes,3890
Juan Ramos,3891
Juan Rodríguez,3892
Juan Soriano,3893
Juan Sánchez Miño,3894
Juan Valera,3895
Juan Villar,3896
Juan-José Perea,3897
Juanan Entrena,3898
Juanfran,3899
Juanfran Moreno,3900
Juanfran Torres,3901
Juanito Gómez,3902
Juanjo Narváez,3903
Juankar,3904
Juanlu Sánchez,3905
Juanma García,3906
Juanma Herzog,3907
Juanmi,3908
Juanmi Latasa,3909
Juanpe,3910
Juanpi,3911
Jubal,3912
Jude Bellingham,3913
Julen Agirrezabala,3914
Julen Lobete,3915
Jules Iloki,3916
Jules Keita,3917
Jules Koundé,3918
Julian Baumgartlinger,3919
Julian Brandt,3920
Julian Draxler,3921
Julian Green,3922
Julian Jeanvier,3923
Julian Justvan,3924
Julian Koch,3925
Julian Korb,3926
Julian Palmieri,3927
Julian Pollersbeck,3928
Julian Ryerson,3929
Julian Schieber,3930
Julian Schuster,3931
Julian Weigl,3932
Julien Cardy,3933
Julien Cétout,3934
Julien Duranville,3935
Julien Faubert,3936
Julien Faussurier,3937
Julien Féret,3938
Julien Ielsch,3939
Julien Laporte,3940
Julien Le Cardinal,3941
Julien Ponceau,3942
Julien Romain,3943
Julien Sablé,3944
Julien Serrano,3945
Julien Vercauteren,3946
Julio Enciso,3947
Julio Tavarès,3948
Julián Alvarez,3949
Julián Araujo,3950
Julián Chicco,3951
Julián Cuesta,3952
Julián Malatini,3953
Julián Speroni,3954
Julián Álvarez,3955
Juma Bah,3956
Juninho Bacuna,3957
Junior Adamu,3958
Junior Dina Ebimbe,3959
Junior Firpo,3960
Junior Hoilett,3961
Junior Malanda,3962
Junior Messias,3963
Junior Mwanga,3964
Junior Ndiaye,3965
Junior Sambia,3966
Junior Stanislas,3967
Junior Tallo,3968
Junya Ito,3969
Juraj Kucka,3970
Jurgen Ekkelenkamp,3971
Jurrien Timber,3972
Jurriën Timber,3973
Jussi Jääskeläinen,3974
Jussiê,3975
Justin Bourgault,3976
Justin Devenny,3977
Justin Diehl,3978
Justin Hoogma,3979
Justin Kluivert,3980
Justin Njinmah,3981
Justin Smith,3982
Justin-Noël Kalumba,3983
Jérémie Aliadière,3984
Jérémie Bela,3985
Jérémie Boga,3986
Jérémie Bréchet,3987
Jérémie Porsan-Clémente,3988
Jérémy Blayac,3989
Jérémy Choplin,3990
Jérémy Clément,3991
Jérémy Cordoval,3992
Jérémy Doku,3993
Jérémy Grimm,3994
Jérémy Gélin,3995
Jérémy Jacquet,3996
Jérémy Le Douaron,3997
Jérémy Mathieu,3998
Jérémy Morel,3999
Jérémy Ménez,4000
Jérémy Perbet,4001
Jérémy Pied,4002
Jérémy Sebas,4003
Jérémy Sorbon,4004
Jérémy Toulalan,4005
Jérôme Boateng,4006
Jérôme Gondorf,4007
Jérôme Hergault,4008
Jérôme Le Moigne,4009
Jérôme Onguéné,4010
Jérôme Prior,4011
Jérôme Roussillon,4012
Jóhann Berg Gudmundsson,4013
Jørgen Strand Larsen,4014
Júlio César,4015
Júnior Alonso,4016
Júnior Caiçara,4017
Júnior Díaz,4018
Júnior Tavares,4019
Jürgen Heil,4020
Jürgen Locadia,4021
Kaan Ayhan,4022
Kacper Urbanski,4023
Kacper Urbański,4024
Kadeem Harris,4025
Kader Mangane,4026
Kader Meïté,4027
Kagisho Dikgacoi,4028
Kai Havertz,4029
Kai Herdling,4030
Kai Pröger,4031
Kaiky,4032
Kaio Jorge,4033
Kaishu Sano,4034
Kaj Sierhuis,4035
Kaká,4036
Kalidou Koulibaly,4037
Kalidou Sidibé,4038
Kalifa Coulibaly,4039
Kalu Uche,4040
Kalvin Phillips,4041
Kamaldeen Sulemana,4042
Kamil Glik,4043
Kamil Grabara,4044
Kamil Grosicki,4045
Kamil Jóźwiak,4046
Kamil Piatkowski,4047
Kamil Piątkowski,4048
Kamil Wilczek,4049
Kamory Doumbia,4050
Kang-in Lee,4051
Kaoru Mitoma,4052
Kara Mbodj,4053
Karim Adeyemi,4054
Karim Aribi,4055
Karim Azamoum,4056
Karim Aït-Fana,4057
Karim Bellarabi,4058
Karim Benzema,4059
Karim Coulibaly,4060
Karim El Ahmadi,4061
Karim Guédé,4062
Karim Haggui,4063
Karim Laribi,4064
Karim Onisiwo,4065
Karim Rekik,4066
Karim Yoda,4067
Karl Darlow,4068
Karl Hein,4069
Karl Henry,4070
Karl Toko Ekambi,4071
Karl-Johan Johnsson,4072
Karlan Grant,4073
Karlo Letica,4074
Karol Fila,4075
Karol Linetty,4076
Karol Mets,4077
Karol Swiderski,4078
Kasey McAteer,4079
Kasey Palmer,4080
Kasim Adams,4081
Kasper Dolberg,4082
Kasper Schmeichel,4083
Kassim Abdallah,4084
Kassoum Ouattara,4085
Kastriot Dermaku,4086
Kauã Santos,4087
Kaylen Hinds,4088
Kayne Ramsay,4089
Kays Ruiz-Atil,4090
Kazeem Olaigbe,4091
Kazuki Nagasawa,4092
Keagan Dolly,4093
Kean Bryan,4094
Keane Lewis-Potter,4095
Keidi Bare,4096
Keinan Davis,4097
Keiren Westwood,4098
Keisuke Honda,4099
Keita Baldé,4100
Keita Endo,4101
Keito Nakamura,4102
Keke Topp,4103
Keko Gontán,4104
Kelechi Iheanacho,4105
Kelechi Nwakali,4106
Kelvin Amian,4107
Kelvin Davis,4108
Kelvin Yeboah,4109
Kelyan Guessoum,4110
Ken Reichel,4111
Ken Sema,4112
Kenan Karaman,4113
Kenan Kodro,4114
Kenan Yıldız,4115
Kenedy,4116
Kenji-Van Boto,4117
Kenneth Omeruo,4118
Kenneth Schmidt,4119
Kenneth Zohore,4120
Kenny Lala,4121
Kenny McLean,4122
Kenny Rocha Santos,4123
Kenny Tete,4124
Kenwyne Jones,4125
Kepa Arrizabalaga,4126
Kerem Demirbay,4127
Kerim Calhanoglu,4128
Kermit Erasmus,4129
Keven Schlotterbeck,4130
Kevin Agudelo,4131
Kevin Akpoguma,4132
Kevin Behrens,4133
Kevin Bonifazi,4134
Kevin Danso,4135
Kevin De Bruyne,4136
Kevin Großkreutz,4137
Kevin Kampl,4138
Kevin Koubemba,4139
Kevin Kuranyi,4140
Kevin Lasagna,4141
Kevin Lejeune,4142
Kevin Long,4143
Kevin Martins,4144
Kevin Mbabu,4145
Kevin McDonald,4146
Kevin McNaughton,4147
Kevin Mirallas,4148
Kevin Möhwald,4149
Kevin Müller,4150
Kevin Nolan,4151
Kevin Paredes,4152
Kevin Rüegg,4153
Kevin Schade,4154
Kevin Sessa,4155
Kevin Spadanuda,4156
Kevin Stewart,4157
Kevin Strootman,4158
Kevin Stöger,4159
Kevin Toner,4160
Kevin Trapp,4161
Kevin Van Den Kerkhof,4162
Kevin Vogt,4163
Kevin Volland,4164
Kevin Vázquez,4165
Kevin Wimmer,4166
Kevin Zeroli,4167
Kevin-Prince Boateng,4168
Keylor Navas,4169
Khaled Adénon,4170
Khalil Fayad,4171
Khouma Babacar,4172
Khvicha Kvaratskhelia,4173
Khéphren Thuram,4174
Ki-Jana Hoever,4175
Kian Hansen,4176
Kieffer Moore,4177
Kieran Dowell,4178
Kieran Gibbs,4179
Kieran Richardson,4180
Kieran Tierney,4181
Kieran Trippier,4182
Kiernan Dewsbury-Hall,4183
Kike Barja,4184
Kike García,4185
Kike Hermoso,4186
Kike Pérez,4187
Kike Salas,4188
Kike Sola,4189
Kiki Kouyaté,4190
Kiko Casilla,4191
Kiko Femenía,4192
Kiko Olivas,4193
Kilian Fischer,4194
Kilian Jakob,4195
Kilian Ludewig,4196
Kiliann Sildillia,4197
Kim Källström,4198
Kingsley Coman,4199
Kingsley Ehizibue,4200
Kingsley Michael,4201
Kingsley Schindler,4202
Kirian Rodríguez,4203
Kjell Wätjen,4204
Kjetil Haug,4205
Klaas-Jan Huntelaar,4206
Klaus Gjasula,4207
Ko Itakura,4208
Koba Koindredi,4209
Kobbie Mainoo,4210
Koen Casteels,4211
Koffi,4212
Koffi Djidji,4213
Koffi Kouao,4214
Koji Miyoshi,4215
Koke,4216
Koke Vegas,4217
Kolbeinn Sigthórsson,4218
Kolo Touré,4219
Komnen Andric,4220
Konan N’Dri,4221
Koni De Winter,4222
Konrad Laimer,4223
Konrad de la Fuente,4224
Konstantin Engel,4225
Konstantin Rausch,4226
Konstantinos Koulierakis,4227
Konstantinos Manolas,4228
Konstantinos Mavropanos,4229
Konstantinos Mitroglou,4230
Konstantinos Stafylidis,4231
Konstantinos Tsimikas,4232
Koray Günter,4233
Kortney Hause,4234
Kossi Agassa,4235
Kosta Nedeljkovic,4236
Kouadio-Yves Dabila,4237
Kristian Pedersen,4238
Kristian Thorstvedt,4239
Kristijan Bistrovic,4240
Kristijan Dobras,4241
Kristijan Jakic,4242
Kristjan Asllani,4243
Kristoffer Ajer,4244
Kristoffer Askildsen,4245
Kristoffer Nordfeldt,4246
Krzysztof Piatek,4247
Krépin Diatta,4248
Kurt Zouma,4249
Kwadwo Asamoah,4250
Kwame Nsor,4251
Kwang-song Han,4252
Kyle Bartley,4253
Kyle Edwards,4254
Kyle Naughton,4255
Kyle Walker,4256
Kyle Walker-Peters,4257
Kylian Mbappé,4258
Kyliane Dong,4259
Kyllian Antonio,4260
Kyogo Furuhashi,4261
Kyriakos Papadopoulos,4262
Kévin Bérigaud,4263
Kévin Constant,4264
Kévin Danois,4265
Kévin Denkey,4266
Kévin Gameiro,4267
Kévin Gomis,4268
Kévin Keben,4269
Kévin Malcuit,4270
Kévin Monnet-Paquet,4271
Kévin N'Doram,4272
Kévin Olimpa,4273
Kévin Rodrigues,4274
Kévin Soni,4275
Kévin Théophile-Catherine,4276
Kévin Zohi,4277
Lacina Traore,4278
Ladislas Douniama,4279
Ladislav Krejci,4280
Ladislav Krejčí,4281
Lago Júnior,4282
Lalaïna Nomenjanahary,4283
Lamare Bogarde,4284
Lameck Banda,4285
Lamine Camara,4286
Lamine Diaby-Fadiga,4287
Lamine Fomba,4288
Lamine Gassama,4289
Lamine Gueye,4290
Lamine Koné,4291
Lamine Sané,4292
Lamine Yamal,4293
Landry Bonnefoi,4294
Landry Dimata,4295
Landry N'Guémo,4296
Largie Ramazani,4297
Lars Bender,4298
Lars Jacobsen,4299
Lars Ritzka,4300
Lars Stindl,4301
Lass Bangoura,4302
Lassana Coulibaly,4303
Lassana Diarra,4304
Lasse Günther,4305
Lasse Rieß,4306
Lasse Rosenboom,4307
Lasse Schöne,4308
Lasse Sobiech,4309
Lasse Sörensen,4310
Lassine Sinayoko,4311
Laure,4312
Laurent Abergel,4313
Laurent Bonnart,4314
Laurent Ciman,4315
Laurent Depoitre,4316
Laurent Dos Santos,4317
Laurent Jans,4318
Laurent Koscielny,4319
Laurent Pionnier,4320
Lautaro Blanco,4321
Lautaro Giannetti,4322
Lautaro Martínez,4323
Lautaro Valenti,4324
Layvin Kurzawa,4325
Lazar Markovic,4326
Lazar Samardžić,4327
Lazaros Christodoulopoulos,4328
Leander Dendoncker,4329
Leandro Bacuna,4330
Leandro Barreiro,4331
Leandro Cabrera,4332
Leandro Castán,4333
Leandro Chichizola,4334
Leandro Damião,4335
Leandro Greco,4336
Leandro Morgalla,4337
Leandro Paredes,4338
Leandro Trossard,4339
Leart Paçarada,4340
Lebo Mothiba,4341
Lebogang Phiri,4342
Ledian Memushaj,4343
Lee Buchanan,4344
Lee Cattermole,4345
Lee Grant,4346
Lee Peltier,4347
Lee Tomlin,4348
Lei Wu,4349
Leif Davis,4350
Leighton Baines,4351
Lemouya Goudiaby,4352
Lennard Maloney,4353
Lennart Czyborra,4354
Lennart Grill,4355
Lenny Lacroix,4356
Lenny Nangis,4357
Leny Yoro,4358
Leo Greiml,4359
Leo Román,4360
Leo Stulac,4361
Leo Suárez,4362
Leo Østigård,4363
Leon Andreasen,4364
Leon Bailey,4365
Leon Balogun,4366
Leon Britton,4367
Leon Chiwome,4368
Leon Goretzka,4369
Leon Guwara,4370
Leon Osman,4371
Leonardo Balerdi,4372
Leonardo Bittencourt,4373
Leonardo Blanchard,4374
Leonardo Bonucci,4375
Leonardo Capezzi,4376
Leonardo Fontanesi,4377
Leonardo Koutris,4378
Leonardo Mancuso,4379
Leonardo Morosini,4380
Leonardo Pavoletti,4381
Leonardo Sernicola,4382
Leonardo Spinazzola,4383
Leonardo Ulloa,4384
Leonel Galeano,4385
Leonel Vangioni,4386
Leonidas Stergiou,4387
Leopold Querfeld,4388
Leopold Zingerle,4389
Leroy Fer,4390
Leroy Sané,4391
Lesley Ugochukwu,4392
Levan Mchedlidze,4393
Levent Ayçiçek,4394
Levent Mercan,4395
Levi Colwill,4396
Levin Öztunali,4397
Levy Madinda,4398
Lewis Baker,4399
Lewis Bate,4400
Lewis Cook,4401
Lewis Dobbin,4402
Lewis Dunk,4403
Lewis Ferguson,4404
Lewis Grabban,4405
Lewis Hall,4406
Lewis Holtby,4407
Lewis Miley,4408
Lewis O'Brien,4409
Liam Bridcutt,4410
Liam Cooper,4411
Liam Delap,4412
Liam Henderson,4413
Liam Moore,4414
Liam Ridgewell,4415
Liam Rosenior,4416
Liassine Cadamuro,4417
Liberato Cacace,4418
Libor Kozak,4419
Licá,4420
Lilian Brassier,4421
Lilian Egloff,4422
Lilian Raolisoa,4423
Lillo Castellano,4424
Lindsay Rose,4425
Lino Marzorati,4426
Lino Tempelmann,4427
Linton Maina,4428
Lionel Carole,4429
Lionel Mathis,4430
Lionel Messi,4431
Lionel Scaloni,4432
Lior Kassa,4433
Lisandro López,4434
Lisandro Magallán,4435
Lisandro Martínez,4436
Ljubomir Fejsa,4437
Lloyd Kelly,4438
Lloyd Palun,4439
Lluis Sastre,4440
Lluís López,4441
Logan Costa,4442
Lolo,4443
Loren Morón,4444
Lorenco Simic,4445
Lorenz Assignon,4446
Lorenzo Andrenacci,4447
Lorenzo Ariaudo,4448
Lorenzo Colombo,4449
Lorenzo Crisetig,4450
Lorenzo De Silvestri,4451
Lorenzo Del Pinto,4452
Lorenzo Dickmann,4453
Lorenzo Insigne,4454
Lorenzo Lollo,4455
Lorenzo Lucca,4456
Lorenzo Montipò,4457
Lorenzo Pasciuti,4458
Lorenzo Pellegrini,4459
Lorenzo Pirola,4460
Lorenzo Reyes,4461
Lorenzo Squizzi,4462
Lorenzo Tonelli,4463
Lorenzo Venturino,4464
Lorenzo Venuti,4465
Lorik Cana,4466
Loris Benito,4467
Loris Karius,4468
Loris Mouyokolo,4469
Lossémy Karaboué,4470
Louis Leroux,4471
Louis Mafouta,4472
Louis Mouton,4473
Louis Schaub,4474
Loukas Vyntra,4475
Loum Tchaouna,4476
Lovre Kalinic,4477
Lovro Majer,4478
Lovro Zvonarek,4479
Loïc Badé,4480
Loïc Bessilé,4481
Loïc Mbe Soh,4482
Loïc Nego,4483
Loïc Perrin,4484
Loïc Puyo,4485
Loïc Rémy,4486
Loïck Landre,4487
Loïs Diony,4488
Loïs Openda,4489
Luan Peres,4490
Lubomir Tupta,4491
Luc Castaignos,4492
Luca Antei,4493
Luca Antonelli,4494
Luca Antonini,4495
Luca Bittante,4496
Luca Caldirola,4497
Luca Ceppitelli,4498
Luca Checchin,4499
Luca Cigarini,4500
Luca Crosta,4501
Luca D'Andrea,4502
Luca Fiordilino,4503
Luca Gagliano,4504
Luca Garritano,4505
Luca Gemello,4506
Luca Itter,4507
Luca Jaquez,4508
Luca Kerber,4509
Luca Kilian,4510
Luca Koleosho,4511
Luca Lezzerini,4512
Luca Lipani,4513
Luca Marianucci,4514
Luca Marrone,4515
Luca Martinelli,4516
Luca Mazzitelli,4517
Luca Mora,4518
Luca Netz,4519
Luca Paganini,4520
Luca Pellegrini,4521
Luca Pfeiffer,4522
Luca Philipp,4523
Luca Ranieri,4524
Luca Rigoni,4525
Luca Rizzo,4526
Luca Rossettini,4527
Luca Sangalli,4528
Luca Siligardi,4529
Luca Toni,4530
Luca Valzania,4531
Luca Vignali,4532
Luca Waldschmidt,4533
Luca Zander,4534
Luca Zanimacchia,4535
Luca Zidane,4536
Luca de la Torre,4537
Lucas Alario,4538
Lucas Barrios,4539
Lucas Beltrán,4540
Lucas Beraldo,4541
Lucas Bergvall,4542
Lucas Biglia,4543
Lucas Boyé,4544
Lucas Buades,4545
Lucas Castro,4546
Lucas Chevalier,4547
Lucas Da Cunha,4548
Lucas Dantas,4549
Lucas Deaux,4550
Lucas Dias,4551
Lucas Digne,4552
Lucas Evangelista,4553
Lucas Gourna-Douath,4554
Lucas Hernández,4555
Lucas Höler,4556
Lucas Leiva,4557
Lucas Lima,4558
Lucas Martínez Quarta,4559
Lucas Mendes,4560
Lucas Mincarelli,4561
Lucas Moura,4562
Lucas Ocampos,4563
Lucas Olaza,4564
Lucas Orbán,4565
Lucas Paquetá,4566
Lucas Perri,4567
Lucas Perrin,4568
Lucas Piazón,4569
Lucas Pires,4570
Lucas Pérez,4571
Lucas Robertone,4572
Lucas Rosa,4573
Lucas Silva,4574
Lucas Souza,4575
Lucas Stassin,4576
Lucas Torreira,4577
Lucas Torró,4578
Lucas Tousart,4579
Lucas Veronese,4580
Lucas Vázquez,4581
Luciano,4582
Luciano Narsingh,4583
Luciano Vietto,4584
Lucien Agoumé,4585
Luck Zogbé,4586
Ludovic Ajorque,4587
Ludovic Baal,4588
Ludovic Blas,4589
Ludovic Butelle,4590
Ludovic Genest,4591
Ludovic Obraniak,4592
Ludwig Augustinsson,4593
Luigi Bruins,4594
Luigi Giorgi,4595
Luigi Sepe,4596
Luis Abram,4597
Luis Advíncula,4598
Luis Alberto,4599
Luis Binks,4600
Luis Díaz,4601
Luis Fariña,4602
Luis Henrique,4603
Luis Hernández,4604
Luis Milla,4605
Luis Muriel,4606
Luis Muñoz,4607
Luis Pedro Cavanda,4608
Luis Pérez,4609
Luis Rioja,4610
Luis Sinisterra,4611
Luis Suárez,4612
Luisinho,4613
Luismi Sánchez,4614
Luiz Adriano,4615
Luiz Araújo,4616
Luiz Felipe,4617
Luiz Gustavo,4618
Luiz Henrique,4619
Luiz Júnior,4620
Luka Bogdan,4621
Luka Djordjevic,4622
Luka Jović,4623
Luka Krajnc,4624
Luka Lochoshvili,4625
Luka Milivojevic,4626
Luka Modric,4627
Luka Modrić,4628
Luka Romero,4629
Luka Sucic,4630
Lukas Daschner,4631
Lukas Fröde,4632
Lukas Haraslin,4633
Lukas Hinterseer,4634
Lukas Hradecky,4635
Lukas Ibertsberger,4636
Lukas Jutkiewicz,4637
Lukas Klostermann,4638
Lukas Klünter,4639
Lukas Kruse,4640
Lukas Kübler,4641
Lukas Lerager,4642
Lukas Mai,4643
Lukas Nmecha,4644
Lukas Podolski,4645
Lukas Pokorny,4646
Lukas Rupp,4647
Lukas Ullrich,4648
Lukasz Fabianski,4649
Lukasz Piszczek,4650
Lukasz Poreba,4651
Lukasz Skorupski,4652
Lukasz Teodorczyk,4653
Lukasz Zaluska,4654
Luke Ayling,4655
Luke Berry,4656
Luke Cundle,4657
Luke Freeman,4658
Luke Garbutt,4659
Luke Shaw,4660
Luke Thomas,4661
Luke Woolfenden,4662
Lumor,4663
Luso,4664
Lutsharel Geertruida,4665
Luuk de Jong,4666
Luís Guilherme,4667
Luís Martins,4668
Luís Maximiano,4669
Lyanco,4670
Lyle Foster,4671
Lynden Gooch,4672
Lys Mousset,4673
László Bénes,4674
László Kleinheisler,4675
Lázaro,4676
Léo Baptistão,4677
Léo Duarte,4678
Léo Dubois,4679
Léo Jardim,4680
Léo Lacroix,4681
Léo Leroy,4682
Léo Pétrot,4683
Léo Scienza,4684
Léo Sena,4685
M'Bala Nzola,4686
M'Baye Niang,4687
Maarten Stekelenburg,4688
